what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1251875401472
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.407.v200903301628,"org.eclipse.wst.ws.explorer",1251875401473
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1251875401474
stopped,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1251875401475
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1251875401476
stopped,bundle,org.eclipse.wst.wsi,1.0.305.v200902181431,"org.eclipse.wst.wsi",1251875401478
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1251875401479
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1251875401479
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1251875401479
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1251875401480
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1251875401480
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.0.v200906111145,"org.eclipse.datatools.enablement.oda.ws.ui",1251875401481
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.0.v200906020900,"org.eclipse.datatools.enablement.oda.ws",1251875401482
stopped,bundle,org.eclipse.wst.wsdl,1.2.0.v200904112052,"org.eclipse.wst.wsdl",1251875401483
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1251875401507
stopped,bundle,org.eclipse.gmf.ecore.editor,2.1.0.v20090529-1925,"org.eclipse.gmf.ecore.editor",1251875401516
stopped,bundle,org.eclipse.gmf.examples.runtime.diagram.geoshapes,1.2.0.v20090403-1720,"org.eclipse.gmf.examples.runtime.diagram.geoshapes",1251875401519
stopped,bundle,org.eclipse.gmf.tests.runtime.diagram.ui,1.2.0.v20090521-1925,"org.eclipse.gmf.tests.runtime.diagram.ui",1251875401520
stopped,bundle,org.eclipse.gmf.examples.runtime.diagram.logic,1.2.0.v20090403-1720,"org.eclipse.gmf.examples.runtime.diagram.logic",1251875401521
stopped,bundle,org.eclipse.gmf.graphdef.editor,1.0.1.v20090612-1925,"org.eclipse.gmf.graphdef.editor",1251875401523
stopped,bundle,org.eclipse.gmf.map.editor,1.0.0.v20090114-0940,"org.eclipse.gmf.map.editor",1251875401524
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.render,1.2.0.v20090520-1343,"org.eclipse.gmf.runtime.diagram.ui.render",1251875401525
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.printing.render,1.2.0.v20090403-1720,"org.eclipse.gmf.runtime.diagram.ui.printing.render",1251875401526
stopped,bundle,org.eclipse.gmf.tests.runtime.draw2d.ui.render,1.2.0.v20090114-0940,"org.eclipse.gmf.tests.runtime.draw2d.ui.render",1251875401527
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.2.0.v20090604-1346,"org.eclipse.gmf.runtime.draw2d.ui.render.awt",1251875401528
